"ITTER107","Territorio","TIPO_DATO_PIL_SEC2010","Tipo aggregato","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",12272.4,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",3157.1,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",3143.3,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",3210.7,,
"ITD","Nord-est","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",41461.6,,
"ITD","Nord-est","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",42333.9,,
"ITD","Nord-est","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",43149.1,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",33538.7,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",34501,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",34742,,
"ITDA","Trentino Alto Adige / Südtirol","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",4568.3,,
"ITDA","Trentino Alto Adige / Südtirol","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",4776.5,,
"ITDA","Trentino Alto Adige / Südtirol","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",4846.7,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",6176.8,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",6268.5,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",6260.4,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",3012.1,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",2986.8,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",3019.8,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",3275.4,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",3241.7,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",3318.6,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",136697.1,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",138096.3,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",139565.1,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",8511.3,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",8440.5,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",8520,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",338960.6,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",344629.2,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",346714.5,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",99432.4,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",100637.3,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",101718.2,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",157251.1,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",158513.8,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",159184.7,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",30610.3,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",31117,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",31591.5,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",134640,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",137393.4,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",138010.3,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",378995.5,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",385250.7,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",387809.5,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",88031,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",88367.7,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",89024.8,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",505218.8,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",511997.5,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",513541.5,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",336211.8,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",342376.5,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",345188.8,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",10538.5,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",10579.6,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",10668.1,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",19971.2,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",20728.3,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",20867.5,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",3014.3,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",3017.2,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",3043.7,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",102425.6,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",104360.8,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",106159,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",392248.6,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",397791.2,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",399900.7,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",24004.4,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",24144.8,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",24379.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",4682.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",4742.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",4741,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",19972,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",20597.5,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",20848.9,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",132447.3,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",133889,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",133581.3,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",383262.2,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",391482.8,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",397989.2,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",11108.2,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",11485.9,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",11759.2,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",3023.8,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",3160.2,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",3171,,
"IT","Italia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",176898.1,,
"IT","Italia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",180333.2,,
"IT","Italia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",183706,,
"ITG","Isole","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",11573.6,,
"ITG","Isole","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",11805.7,,
"ITG","Isole","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",12120.3,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",19627.9,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",19634.1,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",19838.4,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",35573,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",35655.8,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",36008.7,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",112592.7,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",113868.1,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",114308,,
"ITC","Nord-ovest","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",573873.8,,
"ITC","Nord-ovest","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",587058.7,,
"ITC","Nord-ovest","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",593529.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",23256.5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",24024.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",24373.5,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",33406,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",34082.9,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",34525.8,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",140721.5,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",143084.3,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",145701.2,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",36715.2,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",36971,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",36801.3,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",37250.7,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",37874.7,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",37986,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",3161.9,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",3247.9,,
"ITF6","Calabria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",3277.5,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",30261.6,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",30690.7,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",31365.8,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",16504.7,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",16853.7,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",17262,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",399663.3,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",409280,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",414542.9,,
"ITC3","Liguria","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",43187.8,,
"ITC3","Liguria","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",42938.8,,
"ITC3","Liguria","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",42828.1,,
"ITDA","Trentino Alto Adige / Südtirol","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",43192.7,,
"ITDA","Trentino Alto Adige / Südtirol","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",44559.4,,
"ITDA","Trentino Alto Adige / Südtirol","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",44862.6,,
"ITF3","Campania","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",96626.7,,
"ITF3","Campania","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",97880.3,,
"ITF3","Campania","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",98236.6,,
"ITF4","Puglia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",67084,,
"ITF4","Puglia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",68582.2,,
"ITF4","Puglia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",69423.2,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",38295.9,,
